id,Zone,Area,BlockStart,BlockEnd,PayBoxAddress,Dir,StreetName,StreetSU,Address,LOC,LAT,LNG,ExistingRevenue,RevenueValue,FineLevel,NumberSpaces,Required,FullUtilizationAmount,2013_2014FullUtilization,UtilizationRate,Impacted
4214,4,222,864,876,874,N,STATE,ST,"874 N STATE ST, Chicago, IL","(41.8988242, -87.6282795)",41.8988242,-87.6282795,80094.89,80094.89,50,6,CBD,133896,22316,0.5982,Impacted
4215,4,220,905,921,915,N,STATE,ST,"915 N STATE ST, Chicago, IL","(41.8995344, -87.6282693)",41.8995344,-87.6282693,84024.03,84024.03,50,7,CBD,148904,21272,0.5643,Impacted
4216,4,220,910,920,914,N,STATE,ST,"914 N STATE ST, Chicago, IL","(41.8994143, -87.6283012)",41.8994143,-87.6283012,64338.76,64338.76,50,4,CBD,89264,22316,0.7208,Impacted
4217,4,220,934,958,938,N,STATE,ST,"938 N STATE ST, Chicago, IL","(41.8998911, -87.6283206)",41.8998911,-87.6283206,62469.36,62469.36,50,6,CBD,140160,23360,0.4457,Impacted
4218,4,219,935,937,935,N,STATE,ST,"935 N STATE ST, Chicago, IL","(41.9002159, -87.6282901)",41.9002159,-87.6282901,28709.12,28709.12,50,2,CBD,42544,21272,0.6748,Impacted
4219,4,219,1019,1027,1023,N,STATE,ST,"1023 N STATE ST, Chicago, IL","(41.9006772, -87.6282962)",41.9006772,-87.6282962,72191.07,72191.07,50,4,CBD,93440,23360,0.7726,Impacted
4220,4,219,1116,1132,1126,N,STATE,ST,"1126 N STATE ST, Chicago, IL","(41.9028718, -87.62854709999999)",41.9028718,-87.62854709999999,121806.45,121806.45,50,8,CBD,175200,21900,0.6952,Impacted
4221,4,219,1125,1133,1129,N,STATE,ST,"1129 N STATE ST, Chicago, IL","(41.9027547, -87.6282669)",41.9027547,-87.6282669,67226.95,67226.95,50,4,CBD,87600,21900,0.7674,Impacted
4222,4,219,1150,1164,1152,N,STATE,ST,"1152 N STATE ST, Chicago, IL","(41.9034619, -87.62887390000002)",41.9034619,-87.62887390000002,85363.54,85363.54,50,7,CBD,156212,22316,0.5465,Impacted
4223,4,235,8,30,20,E,SUPERIOR,ST,"20 E SUPERIOR ST, Chicago, IL","(41.8957141, -87.6274285)",41.8957141,-87.6274285,128311.68,128311.68,50,9,CBD,210240,23360,0.6103,Impacted
4224,4,235,9,13,9,E,SUPERIOR,ST,"9 E SUPERIOR ST, Chicago, IL","(41.895452, -87.627707)",41.895452,-87.627707,46563.53,46563.53,50,3,CBD,70080,23360,0.6644,Impacted
4225,4,225,43,53,47,E,SUPERIOR,ST,"47 E SUPERIOR ST, Chicago, IL","(41.89569789999999, -87.626426)",41.89569789999999,-87.626426,83457.06,83457.06,50,6,CBD,140160,23360,0.5954,Impacted
4226,4,225,44,62,52,E,SUPERIOR,ST,"52 E SUPERIOR ST, Chicago, IL","(41.895733, -87.62592839999999)",41.895733,-87.62592839999999,73296.43,73296.43,50,5,CBD,116800,23360,0.6275,Impacted
4227,4,216,304,374,310,E,SUPERIOR,ST,"310 E SUPERIOR ST, Chicago, IL","(41.8961923, -87.61964979999999)",41.8961923,-87.61964979999999,48135.29,48135.29,50,4,CBD,93440,23360,0.5151,Impacted
4228,4,216,304,374,340,E,SUPERIOR,ST,"340 E SUPERIOR ST, Chicago, IL","(41.89607609999999, -87.6187803)",41.89607609999999,-87.6187803,158888.45,158888.45,50,14,CBD,327040,23360,0.4858,Impacted
4229,4,216,304,374,368,E,SUPERIOR,ST,"368 E SUPERIOR ST, Chicago, IL","(41.8958293, -87.618968)",41.8958293,-87.618968,63071.41,63071.41,50,10,CBD,233600,23360,0.27,Impacted
4230,4,215,325,383,349,E,SUPERIOR,ST,"349 E SUPERIOR ST, Chicago, IL","(41.8957957, -87.61930890000001)",41.8957957,-87.61930890000001,106438.09,106438.09,50,9,CBD,210240,23360,0.5063,Impacted
4231,4,215,325,383,371,E,SUPERIOR,ST,"371 E SUPERIOR ST, Chicago, IL","(41.8958026, -87.6189282)",41.8958026,-87.6189282,97691.26,97691.26,50,11,CBD,256960,23360,0.3802,Impacted
4232,4,235,2,14,6,W,SUPERIOR,ST,"6 W SUPERIOR ST, Chicago, IL","(41.8957006, -87.62839389999999)",41.8957006,-87.62839389999999,125873.35,125873.35,50,6,CBD,140160,23360,0.8981,Impacted
4233,4,235,3,25,15,W,SUPERIOR,ST,"15 W SUPERIOR ST, Chicago, IL","(41.89566260000001, -87.6287013)",41.89566260000001,-87.6287013,92860.73,92860.73,50,12,CBD,280320,23360,0.3313,Impacted
4234,4,235,51,73,59,W,SUPERIOR,ST,"59 W SUPERIOR ST, Chicago, IL","(41.895427, -87.630506)",41.895427,-87.630506,61337.63,61337.63,50,10,CBD,233600,23360,0.2626,Impacted
4235,4,235,46,66,56,W,SUPERIOR,ST,"56 W SUPERIOR ST, Chicago, IL","(41.895959, -87.63032199999999)",41.895959,-87.63032199999999,59491.89,59491.89,50,10,CBD,233600,23360,0.2547,Impacted
4236,4,236,101,139,125,W,SUPERIOR,ST,"125 W SUPERIOR ST, Chicago, IL","(41.8956203, -87.63208519999999)",41.8956203,-87.63208519999999,118168.94,118168.94,50,9,CBD,210240,23360,0.5621,Impacted
4237,4,236,101,139,101,W,SUPERIOR,ST,"101 W SUPERIOR ST, Chicago, IL","(41.8953674, -87.6315568)",41.8953674,-87.6315568,36255.63,36255.63,50,4,CBD,93440,23360,0.388,Impacted
4238,4,236,106,146,112,W,SUPERIOR,ST,"112 W SUPERIOR ST, Chicago, IL","(41.8956569, -87.6316537)",41.8956569,-87.6316537,57682.02,57682.02,50,8,CBD,186880,23360,0.3087,Impacted
4239,4,236,148,164,152,W,SUPERIOR,ST,"152 W SUPERIOR ST, Chicago, IL","(41.895835, -87.63316239999999)",41.895835,-87.63316239999999,94496.88,94496.88,50,13,CBD,303680,23360,0.3112,Impacted
4240,4,236,141,165,155,W,SUPERIOR,ST,"155 W SUPERIOR ST, Chicago, IL","(41.895375, -87.633453)",41.895375,-87.633453,82162.89,82162.89,50,12,CBD,280320,23360,0.2931,Impacted
4241,4,243,200,240,224,W,SUPERIOR,ST,"224 W SUPERIOR ST, Chicago, IL","(41.8956049, -87.6352557)",41.8956049,-87.6352557,77034.25,77034.25,50,11,CBD,256960,23360,0.2998,Impacted
4242,4,243,200,240,208,W,SUPERIOR,ST,"208 W SUPERIOR ST, Chicago, IL","(41.89561459999999, -87.6346983)",41.89561459999999,-87.6346983,73966.4,73966.4,50,6,CBD,140160,23360,0.5277,Impacted
4243,4,243,203,221,213,W,SUPERIOR,ST,"213 W SUPERIOR ST, Chicago, IL","(41.8955846, -87.634844)",41.8955846,-87.634844,40544.1,40544.1,50,5,CBD,116800,23360,0.3471,Impacted
4244,4,243,300,332,316,W,SUPERIOR,ST,"316 W SUPERIOR ST, Chicago, IL","(41.89558, -87.6366291)",41.89558,-87.6366291,119141.48,119141.48,50,13,CBD,303680,23360,0.3923,Impacted
4245,4,243,309,325,311,W,SUPERIOR,ST,"311 W SUPERIOR ST, Chicago, IL","(41.8953172, -87.6365723)",41.8953172,-87.6365723,118967.87,118967.87,50,12,CBD,280320,23360,0.4244,Impacted
4246,4,547,350,368,356,W,SUPERIOR,ST,"356 W SUPERIOR ST, Chicago, IL","(41.8956935, -87.63788249999999)",41.8956935,-87.63788249999999,55838.71,55838.71,50,6,CBD,140160,23360,0.3984,Impacted
4247,4,547,341,369,355,W,SUPERIOR,ST,"355 W SUPERIOR ST, Chicago, IL","(41.8955325, -87.63780870000001)",41.8955325,-87.63780870000001,93211.5,93211.5,50,13,CBD,303680,23360,0.3069,Impacted
4248,4,547,402,430,416,W,SUPERIOR,ST,"416 W SUPERIOR ST, Chicago, IL","(41.8955372, -87.6397415)",41.8955372,-87.6397415,90378.34,90378.34,50,11,CBD,256960,23360,0.3517,Impacted
4249,4,547,401,431,419,W,SUPERIOR,ST,"419 W SUPERIOR ST, Chicago, IL","(41.8953444, -87.63940679999999)",41.8953444,-87.63940679999999,85292.41,85292.41,50,10,CBD,233600,23360,0.3651,Impacted
4250,4,547,440,468,460,W,SUPERIOR,ST,"460 W SUPERIOR ST, Chicago, IL","(41.895931, -87.64078599999999)",41.895931,-87.64078599999999,64269.28,64269.28,50,14,CBD,204400,14600,0.3144,Non-Impacted
4251,4,547,439,467,453,W,SUPERIOR,ST,"453 W SUPERIOR ST, Chicago, IL","(41.89526499999999, -87.640677)",41.89526499999999,-87.640677,55737.34,55737.34,50,15,CBD,219000,14600,0.2545,Non-Impacted
4252,4,335,401,415,407,N,WABASH,AVE,"407 N WABASH AVE, Chicago, IL","(41.8894934, -87.6266279)",41.8894934,-87.6266279,57587.34,57587.34,50,4,CBD,93440,23360,0.6163,Impacted
4253,4,335,402,434,426,N,WABASH,AVE,"426 N WABASH AVE, Chicago, IL","(41.8898888, -87.6266728)",41.8898888,-87.6266728,79108.27,79108.27,50,4,CBD,93440,23360,0.8466,Impacted
4254,4,335,402,434,404,N,WABASH,AVE,"404 N WABASH AVE, Chicago, IL","(41.889554, -87.6268637)",41.889554,-87.6268637,24706.37,24706.37,50,2,CBD,46720,23360,0.5288,Impacted
4255,4,335,431,457,441,N,WABASH,AVE,"441 N WABASH AVE, Chicago, IL","(41.8890787, -87.62678989999999)",41.8890787,-87.62678989999999,162821.06,162821.06,50,12,CBD,280320,23360,0.5808,Impacted
4256,4,335,438,450,446,N,WABASH,AVE,"446 N WABASH AVE, Chicago, IL","(41.8912991, -87.6267228)",41.8912991,-87.6267228,46009.09,46009.09,50,3,CBD,70080,23360,0.6565,Impacted
4257,4,226,630,656,630,N,WABASH,AVE,"630 N WABASH AVE, Chicago, IL","(41.8932891, -87.6267716)",41.8932891,-87.6267716,68634.88,68634.88,50,6,CBD,127632,21272,0.5378,Impacted
4258,4,226,663,671,663,N,WABASH,AVE,"663 N WABASH AVE, Chicago, IL","(41.8942925, -87.6267706)",41.8942925,-87.6267706,84679.23,84679.23,50,6,CBD,140160,23360,0.6042,Impacted
4259,4,225,706,718,712,N,WABASH,AVE,"712 N WABASH AVE, Chicago, IL","(41.8953731, -87.6271271)",41.8953731,-87.6271271,103338.98,103338.98,50,7,CBD,163520,23360,0.632,Impacted
4260,4,223,803,821,811,N,WABASH,AVE,"811 N WABASH AVE, Chicago, IL","(41.8970467, -87.626846)",41.8970467,-87.626846,79216.91,79216.91,50,6,CBD,140160,23360,0.5652,Impacted
4261,4,223,836,848,842,N,WABASH,AVE,"842 N WABASH AVE, Chicago, IL","(41.8979577, -87.6268948)",41.8979577,-87.6268948,91984.93,91984.93,50,7,CBD,163520,23360,0.5625,Impacted
4262,4,223,861,875,869,N,WABASH,AVE,"869 N WABASH AVE, Chicago, IL","(41.8985318, -87.6269097)",41.8985318,-87.6269097,131878.27,131878.27,50,10,CBD,233600,23360,0.5645,Impacted
4263,4,241,647,655,651,N,FRANKLIN,ST,"651 N FRANKLIN ST, Chicago, IL","(41.8938623, -87.6356144)",41.8938623,-87.6356144,50106.33,50106.33,50,3,CBD,70080,23360,0.715,Impacted
4264,4,242,662,676,666,N,FRANKLIN,ST,"666 N FRANKLIN ST, Chicago, IL","(41.8941745, -87.635663)",41.8941745,-87.635663,66901.39,66901.39,50,6,CBD,140160,23360,0.4773,Impacted
4265,4,242,663,675,669,N,FRANKLIN,ST,"669 N FRANKLIN ST, Chicago, IL","(41.8942766, -87.6356304)",41.8942766,-87.6356304,75404.9,75404.9,50,6,CBD,140160,23360,0.538,Impacted
4266,4,243,702,718,712,N,FRANKLIN,ST,"712 N FRANKLIN ST, Chicago, IL","(41.8951168, -87.63570229999999)",41.8951168,-87.63570229999999,48306.12,48306.12,50,8,CBD,186880,23360,0.2585,Impacted
4267,4,243,705,721,711,N,FRANKLIN,ST,"711 N FRANKLIN ST, Chicago, IL","(41.8951286, -87.63566589999999)",41.8951286,-87.63566589999999,47757.36,47757.36,50,5,CBD,116800,23360,0.4089,Impacted
4268,4,243,726,750,742,N,FRANKLIN,ST,"742 N FRANKLIN ST, Chicago, IL","(41.8959078, -87.6357178)",41.8959078,-87.6357178,96676.43,96676.43,50,10,CBD,233600,23360,0.4139,Impacted
4269,4,243,727,747,735,N,FRANKLIN,ST,"735 N FRANKLIN ST, Chicago, IL","(41.8957034, -87.635683)",41.8957034,-87.635683,92847.4,92847.4,50,9,CBD,210240,23360,0.4416,Impacted
4270,4,219,4,24,14,E,WALTON,ST,"14 E WALTON ST, Chicago, IL","(41.8999588, -87.6276853)",41.8999588,-87.6276853,87992.89,87992.89,50,5,CBD,116800,23360,0.7534,Impacted
4271,4,221,38,114,44,E,WALTON,ST,"44 E WALTON ST, Chicago, IL","(41.9001033, -87.6267122)",41.9001033,-87.6267122,211180.52,211180.52,50,11,CBD,256960,23360,0.8218,Impacted
4272,4,221,38,114,94,E,WALTON,ST,"94 E WALTON ST, Chicago, IL","(41.8999839, -87.6251422)",41.8999839,-87.6251422,119011.33,119011.33,50,9,CBD,210240,23360,0.5661,Impacted
4273,4,217,245,269,245,E,WALTON,ST,"245 E WALTON ST, Chicago, IL","(41.9000129, -87.6240777)",41.9000129,-87.6240777,53789.37,53789.37,50,5,CBD,116800,23360,0.4605,Impacted
4274,4,217,342,360,352,E,WALTON,ST,"352 E WALTON ST, Chicago, IL","(41.9000129, -87.6240777)",41.9000129,-87.6240777,84656.25,84656.25,50,6,CBD,140160,23360,0.604,Impacted
4275,4,220,3,29,17,W,WALTON,ST,"17 W WALTON ST, Chicago, IL","(41.8999093, -87.6289657)",41.8999093,-87.6289657,151729.73,151729.73,50,12,CBD,280320,23360,0.5413,Impacted
4276,4,246,61,85,73,W,WALTON,ST,"73 W WALTON ST, Chicago, IL","(41.8997823, -87.63066789999999)",41.8997823,-87.63066789999999,108058.33,108058.33,50,13,CBD,303680,23360,0.3558,Impacted
4277,4,374,204,230,218,W,WALTON,ST,"218 W WALTON ST, Chicago, IL","(41.8997608, -87.6345959)",41.8997608,-87.6345959,38172.57,38172.57,50,14,Non-CBD,327040,23360,0.1167,Impacted
4278,4,374,205,231,221,W,WALTON,ST,"221 W WALTON ST, Chicago, IL","(41.8995279, -87.63524)",41.8995279,-87.63524,27673.77,27673.77,50,8,Non-CBD,186880,23360,0.1481,Impacted
4279,4,240,403,415,409,N,WELLS,ST,"409 N WELLS ST, Chicago, IL","(41.8893969, -87.6339749)",41.8893969,-87.6339749,64721.79,64721.79,50,7,CBD,163520,23360,0.3958,Impacted
4280,4,240,406,424,418,N,WELLS,ST,"418 N WELLS ST, Chicago, IL","(41.8898545, -87.6340362)",41.8898545,-87.6340362,72631.47,72631.47,50,5,CBD,116800,23360,0.6218,Impacted
4281,4,240,435,447,441,N,WELLS,ST,"441 N WELLS ST, Chicago, IL","(41.890422, -87.6337439)",41.890422,-87.6337439,67228.06,67228.06,50,7,CBD,163520,23360,0.4111,Impacted
4282,4,240,436,446,440,N,WELLS,ST,"440 N WELLS ST, Chicago, IL","(41.8902089, -87.6344364)",41.8902089,-87.6344364,68286.89,68286.89,50,5,CBD,116800,23360,0.5846,Impacted
4283,4,240,500,510,504,N,WELLS,ST,"504 N WELLS ST, Chicago, IL","(41.8909169, -87.6340848)",41.8909169,-87.6340848,20417.04,20417.04,50,1,CBD,23360,23360,0.874,Impacted
4284,4,240,503,513,511,N,WELLS,ST,"511 N WELLS ST, Chicago, IL","(41.89133899999999, -87.633764)",41.89133899999999,-87.633764,34511.13,34511.13,50,2,CBD,46720,23360,0.7387,Impacted
4285,4,241,540,548,540,N,WELLS,ST,"540 N WELLS ST, Chicago, IL","(41.891965, -87.6344627)",41.891965,-87.6344627,26637.41,26637.41,50,2,CBD,46720,23360,0.5702,Impacted
4286,4,241,609,619,613,N,WELLS,ST,"613 N WELLS ST, Chicago, IL","(41.8928705, -87.63408559999999)",41.8928705,-87.63408559999999,27550.09,27550.09,50,4,CBD,93440,23360,0.2948,Impacted
4287,4,242,661,677,671,N,WELLS,ST,"671 N WELLS ST, Chicago, IL","(41.8943015, -87.6341218)",41.8943015,-87.6341218,61591.25,61591.25,50,7,CBD,163520,23360,0.3767,Impacted
4288,4,242,662,680,676,N,WELLS,ST,"676 N WELLS ST, Chicago, IL","(41.8945729, -87.63416319999999)",41.8945729,-87.63416319999999,56245.49,56245.49,50,5,CBD,116800,23360,0.4816,Impacted
4289,4,243,703,719,711,N,WELLS,ST,"711 N WELLS ST, Chicago, IL","(41.89528019999999, -87.634151)",41.89528019999999,-87.634151,43931.65,43931.65,50,6,CBD,140160,23360,0.3134,Impacted
4290,4,243,744,746,744,N,WELLS,ST,"744 N WELLS ST, Chicago, IL","(41.8961009, -87.63450069999999)",41.8961009,-87.63450069999999,39716.44,39716.44,50,2,CBD,46720,23360,0.8501,Impacted
4291,4,243,733,749,749,N,WELLS,ST,"749 N WELLS ST, Chicago, IL","(41.8962769, -87.6341853)",41.8962769,-87.6341853,99793.03,99793.03,50,8,CBD,186880,23360,0.534,Impacted
4292,4,244,803,819,813,N,WELLS,ST,"813 N WELLS ST, Chicago, IL","(41.8971147, -87.6342135)",41.8971147,-87.6342135,16010.76,16010.76,50,6,Non-CBD,140160,23360,0.1142,Impacted
4293,4,244,802,814,810,N,WELLS,ST,"810 N WELLS ST, Chicago, IL","(41.8970885, -87.63424950000001)",41.8970885,-87.63424950000001,20683.73,20683.73,50,4,Non-CBD,93440,23360,0.2214,Impacted
4294,4,374,820,840,836,N,WELLS,ST,"836 N WELLS ST, Chicago, IL","(41.8978437, -87.63427659999999)",41.8978437,-87.63427659999999,10749.39,10749.39,50,9,Non-CBD,210240,23360,0.0511,Impacted
4295,4,374,844,858,850,N,WELLS,ST,"850 N WELLS ST, Chicago, IL","(41.8981433, -87.6342873)",41.8981433,-87.6342873,7810.51,7810.51,50,9,Non-CBD,210240,23360,0.0372,Impacted
4296,4,374,914,930,924,N,WELLS,ST,"924 N WELLS ST, Chicago, IL","(41.8996837, -87.634333)",41.8996837,-87.634333,10786.87,10786.87,50,9,Non-CBD,210240,23360,0.0513,Impacted
4297,4,374,944,958,952,N,WELLS,ST,"952 N WELLS ST, Chicago, IL","(41.9000203, -87.6343481)",41.9000203,-87.6343481,19940.95,19940.95,50,7,Non-CBD,163520,23360,0.1219,Impacted
4298,4,374,1002,1018,1010,N,WELLS,ST,"1010 N WELLS ST, Chicago, IL","(41.9008601, -87.6343852)",41.9008601,-87.6343852,42307.32,42307.32,50,9,Non-CBD,210240,23360,0.2012,Impacted
4299,4,374,1114,1158,1146,N,WELLS,ST,"1146 N WELLS ST, Chicago, IL","(41.9032232, -87.6346351)",41.9032232,-87.6346351,66785.31,66785.31,50,12,Non-CBD,280320,23360,0.2382,Impacted
4300,4,374,1114,1158,1116,N,WELLS,ST,"1116 N WELLS ST, Chicago, IL","(41.9026115, -87.63445809999999)",41.9026115,-87.63445809999999,57712.35,57712.35,50,9,Non-CBD,210240,23360,0.2745,Impacted
4301,4,244,804,818,812,N,FRANKLIN,ST,"812 N FRANKLIN ST, Chicago, IL","(41.8969938, -87.63585169999999)",41.8969938,-87.63585169999999,61607.89,61607.89,50,7,Non-CBD,163520,23360,0.3768,Impacted
4302,4,223,41,51,45,E,PEARSON,ST,"45 E PEARSON ST, Chicago, IL","(41.897522, -87.6265008)",41.897522,-87.6265008,80406.38,80406.38,50,6,CBD,140160,23360,0.5737,Impacted
4303,4,223,802,820,816,N,RUSH,ST,"816 N RUSH ST, Chicago, IL","(41.8972115, -87.6258361)",41.8972115,-87.6258361,66320.05,66320.05,50,4,CBD,93440,23360,0.7098,Impacted
4304,4,219,910,926,918,N,RUSH,ST,"918 N RUSH ST, Chicago, IL","(41.8996984, -87.6270207)",41.8996984,-87.6270207,63425.53,63425.53,50,4,CBD,93440,23360,0.6788,Impacted
4305,4,244,921,935,929,N,FRANKLIN,ST,"929 N FRANKLIN ST, Chicago, IL","(41.8989673, -87.6357594)",41.8989673,-87.6357594,49869.57,49869.57,50,6,Non-CBD,140160,23360,0.3558,Impacted
4306,4,230,35,99,53,W,KINZIE,ST,"53 W KINZIE ST, Chicago, IL","(41.8892124, -87.6302127)",41.8892124,-87.6302127,74786.47,74786.47,50,7,CBD,163520,23360,0.4574,Impacted
4307,4,237,636,644,640,N,LA SALLE ,ST,"640 N LA SALLE  ST, Chicago, IL","(41.89375740000001, -87.63313099999999)",41.89375740000001,-87.63313099999999,26528.21,26528.21,50,3,CBD,65382,21794,0.4057,Impacted
4308,4,244,924,930,928,N,FRANKLIN,ST,"928 N FRANKLIN ST, Chicago, IL","(41.8989671, -87.6357963)",41.8989671,-87.6357963,35453.22,35453.22,50,5,Non-CBD,116800,23360,0.3035,Impacted
4309,4,217,148,234,212,E,LAKE SHORE ,DR,"212 E LAKE SHORE  DR, Chicago, IL","(41.9008925, -87.6215627)",41.9008925,-87.6215627,79647.35,79647.35,50,14,CBD,290500,20750,0.2742,Impacted
4310,4,217,148,234,192,E,LAKE SHORE ,DR,"192 E LAKE SHORE  DR, Chicago, IL","(41.900876, -87.6219277)",41.900876,-87.6219277,73267.73,73267.73,50,15,CBD,311250,20750,0.2354,Impacted
4311,4,217,148,234,170,E,LAKE SHORE ,DR,"170 E LAKE SHORE  DR, Chicago, IL","(41.9008593, -87.6223296)",41.9008593,-87.6223296,176882.66,176882.66,50,14,CBD,290500,20750,0.6089,Impacted
4312,4,217,181,229,209,E,LAKE SHORE ,DR,"209 E LAKE SHORE  DR, Chicago, IL","(41.90062, -87.62145699999999)",41.90062,-87.62145699999999,71075.74,71075.74,50,10,CBD,233600,23360,0.3043,Impacted
4313,4,328,17,29,23,E,8TH,ST,"23 E 8TH ST, Chicago, IL","(41.8718078, -87.6270668)",41.8718078,-87.6270668,27112.83,27112.83,50,3,CBD,61320,20440,0.4422,Impacted
4314,4,328,32,38,36,E,8TH,ST,"36 E 8TH ST, Chicago, IL","(41.871837, -87.6267974)",41.871837,-87.6267974,43577.88,43577.88,50,4,CBD,81760,20440,0.533,Impacted
4315,4,343,9,31,13,E,9TH,ST,"13 E 9TH ST, Chicago, IL","(41.8705221, -87.6269033)",41.8705221,-87.6269033,48389.45,48389.45,50,5,CBD,102200,20440,0.4735,Impacted
4316,4,343,9,31,21,E,9TH,ST,"21 E 9TH ST, Chicago, IL","(41.8705244, -87.6268199)",41.8705244,-87.6268199,56549.57,56549.57,50,6,CBD,122640,20440,0.4611,Impacted
4317,4,343,8,28,26,E,9TH,ST,"26 E 9TH ST, Chicago, IL","(41.8705517, -87.62682889999999)",41.8705517,-87.62682889999999,32865.18,32865.18,50,3,CBD,61320,20440,0.536,Impacted
4318,4,330,51,79,71,E,9TH,ST,"71 E 9TH ST, Chicago, IL","(41.8705724, -87.62521319999999)",41.8705724,-87.62521319999999,51801.63,51801.63,50,7,CBD,143080,20440,0.362,Impacted
4319,4,330,54,82,64,E,9TH,ST,"64 E 9TH ST, Chicago, IL","(41.8705724, -87.62521319999999)",41.8705724,-87.62521319999999,72166.64,72166.64,50,9,CBD,183960,20440,0.3923,Impacted
4320,4,330,32,42,40,E,11TH,ST,"40 E 11TH ST, Chicago, IL","(41.8692617, -87.6267086)",41.8692617,-87.6267086,46757.88,46757.88,50,4,CBD,81760,20440,0.5719,Impacted
4321,4,330,39,43,43,E,11TH,ST,"43 E 11TH ST, Chicago, IL","(41.8692384, -87.62650119999999)",41.8692384,-87.62650119999999,34037.21,34037.21,50,3,CBD,61320,20440,0.5551,Impacted
4322,4,330,50,76,64,E,11TH,ST,"64 E 11TH ST, Chicago, IL","(41.8692873, -87.6253503)",41.8692873,-87.6253503,133824.77,133824.77,50,13,CBD,265720,20440,0.5036,Impacted
4323,4,200,540,550,546,N,UNION,AVE,"546 N UNION AVE, Chicago, IL","(41.8920189, -87.6458404)",41.8920189,-87.6458404,38533.26,38533.26,50,7,CBD,143080,20440,0.2693,Impacted
4324,4,262,547,557,555,W,MADISON,ST,"555 W MADISON ST, Chicago, IL","(41.8811264, -87.6418368)",41.8811264,-87.6418368,44875.15,44875.15,50,5,CBD,91760,18352,0.489,Impacted
4325,4,262,543,571,567,W,ADAMS,ST,"567 W ADAMS ST, Chicago, IL","(41.8792666, -87.6422837)",41.8792666,-87.6422837,95985.08,95985.08,50,12,CBD,220224,18352,0.4359,Impacted
4326,4,257,135,139,137,N,CANAL,ST,"137 N CANAL ST, Chicago, IL","(41.8843093, -87.6397968)",41.8843093,-87.6397968,30729.89,30729.89,50,3,CBD,61320,20440,0.5011,Impacted
4327,4,257,153,161,157,N,CANAL,ST,"157 N CANAL ST, Chicago, IL","(41.88468090000001, -87.63980749999999)",41.88468090000001,-87.63980749999999,48196.43,48196.43,50,5,CBD,102200,20440,0.4716,Impacted
4328,4,257,205,227,215,N,CANAL,ST,"215 N CANAL ST, Chicago, IL","(41.88588, -87.63983850000001)",41.88588,-87.63983850000001,50785.29,50785.29,50,10,CBD,204400,20440,0.2485,Impacted
4329,4,328,22,30,26,E,BALBO,AVE,"26 E BALBO AVE, Chicago, IL","(41.8731023, -87.6270685)",41.8731023,-87.6270685,45346.38,45346.38,50,5,CBD,102200,20440,0.4437,Impacted
4330,4,328,27,27,27,E,BALBO,AVE,"27 E BALBO AVE, Chicago, IL","(41.8730749, -87.6270606)",41.8730749,-87.6270606,17546.26,17546.26,50,1,CBD,20440,20440,0.8584,Impacted
4331,4,255,1550,1558,1554,N,HUDSON,AVE,"1554 N HUDSON AVE, Chicago, IL","(41.9106433, -87.63982089999999)",41.9106433,-87.63982089999999,25571.05,25571.05,50,3,Non-CBD,61320,20440,0.417,Impacted
4332,4,255,1573,1589,1577,N,HUDSON,AVE,"1577 N HUDSON AVE, Chicago, IL","(41.9105822, -87.6397829)",41.9105822,-87.6397829,51881.7,51881.7,50,6,Non-CBD,122640,20440,0.423,Impacted
4333,4,255,413,421,415,W,NORTH,AVE,"415 W NORTH AVE, Chicago, IL","(41.9108709, -87.6392997)",41.9108709,-87.6392997,51146.72,51146.72,50,6,Non-CBD,122640,20440,0.417,Impacted
4334,4,262,550,570,568,W,QUINCY,ST,"568 W QUINCY ST, Chicago, IL","(41.8786617, -87.6418333)",41.8786617,-87.6418333,42983.33,42983.33,50,6,CBD,122640,20440,0.3505,Impacted
4335,4,262,1,15,7,S,CANAL,ST,"7 S CANAL ST, Chicago, IL","(41.88176989999999, -87.63966839999999)",41.88176989999999,-87.63966839999999,63601.28,63601.28,50,8,CBD,155168,19396,0.4099,Impacted
4336,4,262,532,558,546,W,TILDEN,ST,"546 W TILDEN ST, Chicago, IL","(41.8758387, -87.6411584)",41.8758387,-87.6411584,11762.1,11762.1,50,11,CBD,114840,10440,0.1024,Non-Impacted
4337,4,532,702,756,706,S,CANAL,ST,"706 S CANAL ST, Chicago, IL","(41.87304880000001, -87.6394064)",41.87304880000001,-87.6394064,18456.45,18456.45,50,11,CBD,224840,20440,0.0821,Impacted
4338,4,532,702,756,718,S,CANAL,ST,"718 S CANAL ST, Chicago, IL","(41.8729211, -87.6394035)",41.8729211,-87.6394035,2306.55,2306.55,50,4,CBD,81760,20440,0.0282,Impacted
4339,4,532,841,905,901,S,CANAL,ST,"901 S CANAL ST, Chicago, IL","(41.8701549, -87.64005999999999)",41.8701549,-87.64005999999999,11942.81,11942.81,50,6,CBD,122640,20440,0.0974,Impacted
4340,4,532,800,966,844,S,CANAL,ST,"844 S CANAL ST, Chicago, IL","(41.8709719, -87.6393624)",41.8709719,-87.6393624,2324.58,2324.58,50,13,CBD,265720,20440,0.0087,Impacted
4341,4,532,800,966,826,S,CANAL,ST,"826 S CANAL ST, Chicago, IL","(41.8716258, -87.63938449999999)",41.8716258,-87.63938449999999,11719.15,11719.15,50,14,CBD,286160,20440,0.041,Impacted
